filename,test_id,test_name,final_tpm,final_nopm,num_timesteps,tpm_values
pg_vu5_wh20_mc100_sb128MB_wb8_run4.log,7,Latency,93975,40892,31,"[0, 71028, 47004, 106536, 116148, 117066, 128700, 119724, 141270, 144054, 134268, 115584, 79038, 96720, 91236, 115746, 82572, 79350, 93012, 111612, 61998, 85128, 89952, 91062, 118374, 81510, 75564, 110904, 98646, 106356, 104994]"
pg_vu20_wh20_mc500_sb1GB_wb32_run2.log,3,Large,244586,106236,31,"[0, 118134, 296868, 244926, 190920, 215376, 241788, 284736, 310242, 142506, 201744, 295332, 291774, 188028, 237480, 266280, 314736, 225012, 135978, 224340, 235350, 214530, 204534, 318900, 256800, 359148, 322242, 105702, 257544, 280014, 271866]"
pg_vu10_wh10_mc200_sb512MB_wb16_run2.log,2,Medium,212455,92535,31,"[0, 200754, 318732, 266148, 248580, 256314, 214104, 194136, 153792, 178632, 228240, 269244, 268554, 233094, 222126, 292086, 239112, 207138, 265926, 230736, 200082, 201864, 224640, 163410, 162816, 165294, 202950, 195354, 193002, 203652, 237384]"
pg_vu5_wh20_mc100_sb128MB_wb8_run1.log,7,Latency,147151,64251,31,"[0, 133572, 164196, 89316, 136890, 179058, 152622, 150180, 153780, 130452, 142662, 143724, 126990, 100578, 112896, 141456, 159192, 133284, 161940, 159462, 163398, 186648, 174972, 164220, 149766, 174774, 104544, 177840, 157548, 107238, 125430]"
pg_vu10_wh10_mc200_sb512MB_wb16_run3.log,2,Medium,183053,79741,31,"[0, 162564, 213888, 182292, 187428, 234684, 182190, 148230, 138282, 144372, 167010, 162204, 177366, 163788, 163248, 191838, 205098, 174270, 162150, 211866, 201660, 195072, 216456, 189654, 187656, 174630, 179742, 196548, 175830, 122574, 188634]"
pg_vu20_wh20_mc500_sb1GB_wb32_run5.log,3,Large,101201,43852,32,"[0, 67230, 106854, 123696, 118098, 111312, 120438, 142470, 140466, 126192, 110538, 113784, 108600, 115128, 105762, 105462, 104280, 102012, 100578, 100752, 116220, 104466, 98856, 101022, 103194, 100824, 100188, 81264, 85464, 97158, 103092, 53964]"
pg_vu10_wh10_mc200_sb512MB_wb16_run1.log,2,Medium,220155,95031,31,"[0, 182034, 279906, 234960, 156348, 178704, 186006, 219612, 216870, 200790, 184434, 222498, 265746, 251772, 203496, 176076, 174402, 229218, 222012, 213864, 214890, 282942, 268182, 250128, 241362, 239094, 211854, 199110, 214956, 206358, 152652]"
pg_vu10_wh10_mc200_sb2GB_wb64_run4.log,6,Memory,132577,57517,31,"[0, 111366, 164550, 155124, 124968, 119634, 122292, 134838, 125124, 117564, 124944, 127188, 155220, 156954, 160926, 136368, 145104, 122964, 117132, 138588, 142392, 107448, 129552, 130578, 134250, 128706, 119004, 135726, 146118, 123852, 110598]"
pg_vu5_wh20_mc100_sb128MB_wb8_run3.log,7,Latency,149255,65121,31,"[0, 128946, 154044, 152172, 96756, 109098, 137598, 126216, 131490, 129588, 132576, 169998, 202134, 166062, 125724, 117918, 124098, 164154, 138930, 154278, 137394, 144954, 141924, 175200, 159186, 172272, 142566, 191634, 137202, 136476, 177624]"
pg_vu5_wh20_mc100_sb128MB_wb8_run2.log,7,Latency,143876,62747,31,"[0, 103548, 150618, 122634, 144342, 135336, 132996, 196368, 162120, 132744, 153144, 120624, 167046, 180882, 173238, 142080, 150090, 161514, 139110, 178224, 162438, 167142, 142470, 143142, 108546, 129006, 129300, 99372, 126786, 128664, 138768]"
pg_vu10_wh10_mc200_sb2GB_wb64_run5.log,6,Memory,102991,44788,31,"[0, 80484, 118212, 118590, 120978, 112350, 86796, 116904, 113112, 113730, 111534, 117048, 111984, 118884, 116508, 109032, 116136, 127926, 112548, 117222, 118542, 110382, 101040, 96252, 85104, 86682, 82008, 87300, 89094, 89694, 90402]"
pg_vu20_wh20_mc500_sb1GB_wb32_run4.log,3,Large,218186,94436,31,"[0, 102468, 223920, 222120, 227520, 247854, 253002, 262146, 279774, 145740, 191670, 301164, 187332, 216684, 200502, 253734, 282954, 294078, 132162, 218928, 184824, 245358, 120246, 127758, 146304, 214752, 269124, 264210, 250668, 223746, 289662]"
